3.6655762	-4.000074
3.5560036	-4.310884
2.940947	-2.6747785
2.164997	-3.1312551
5.3545756	-4.0505695
2.8749819	-2.7282634
2.377455	-2.4862404
4.7467594	-4.035769
2.5476575	-2.506225
3.8017879	-4.3712378
3.06868	-2.6521258
2.5394166	-2.5961165
2.205525	-2.9932156
2.4236424	-2.5009604
5.6860666	-4.435085
