-3.5619898	-3.2864554	-3.5571916	-3.5068967	-3.6087947	-3.4650717	-3.7193532	-3.8158073	-3.702295	-3.5146527	-3.5923262	-3.5697455	-3.7216897	-3.4050074	-3.3454194	-3.4256313	-3.5991306	-3.7175536	-3.4971309	-3.6051157	-3.3391325	-3.7933288	-3.465339	-3.3075933	-3.4502954	-3.4396524	-3.7458038	-3.2873871	-3.5665264	-3.683773	-3.3319468	-3.5929499	-3.6680849	-3.3840327
-3.600914	-3.3810465	-3.5670404	-3.572748	-3.5015912	-3.4631982	-3.7753649	-3.7830188	-3.7767134	-3.5115747	-3.578957	-3.6250577	-3.7699218	-3.3719614	-3.2671502	-3.3241117	-3.557335	-3.7918973	-3.5703225	-3.4720495	-3.2742496	-3.8002522	-3.4300525	-3.3591607	-3.4581735	-3.359363	-3.7537534	-3.305238	-3.6707923	-3.7173185	-3.310909	-3.647847	-3.6559377	-3.372626
-3.6092877	-3.3674817	-3.5892992	-3.526728	-3.5018578	-3.4489195	-3.7670236	-3.8049207	-3.7350159	-3.5046363	-3.5543678	-3.6016397	-3.772075	-3.3746943	-3.3043308	-3.3305387	-3.5366607	-3.825128	-3.526998	-3.4560175	-3.3015888	-3.7945142	-3.4365742	-3.3763106	-3.4740605	-3.3717988	-3.7374606	-3.2845745	-3.662529	-3.7253428	-3.311296	-3.689135	-3.6614482	-3.3952882
-3.4675183	-3.2380009	-3.6112237	-3.2586527	-3.4969018	-3.503339	-3.9318647	-3.9606469	-3.6094291	-3.6008503	-3.6274765	-3.373943	-3.8012137	-3.3859792	-3.4462368	-3.3825736	-3.5707347	-3.9028559	-3.2771485	-3.3944328	-3.3786128	-3.8934548	-3.6496968	-3.3992612	-3.3466346	-3.4660263	-3.7958975	-3.1740298	-3.7360592	-3.7188585	-3.2224722	-3.7436838	-3.7272031	-3.5782268
-3.4734602	-3.1953661	-3.4715974	-3.8038044	-3.633164	-3.5367246	-3.929445	-3.7861977	-3.9647923	-3.7161362	-3.8247921	-3.7656808	-3.74802	-3.3365264	-3.0352466	-3.4346483	-3.6938095	-3.5832129	-3.6870217	-3.6871686	-3.2354043	-3.92089	-3.3827522	-3.2192402	-3.3236809	-3.31719	-3.863398	-3.2879877	-3.635289	-3.701172	-3.2140126	-3.389603	-3.8192966	-3.3320715
-3.6098907	-3.4435136	-3.4644792	-3.5844169	-3.4921722	-3.3846765	-3.6799722	-3.668526	-3.7701092	-3.479925	-3.6446595	-3.482465	-3.6018505	-3.4730399	-3.2573507	-3.3404286	-3.6335332	-3.707328	-3.60974	-3.581385	-3.3833356	-3.7160206	-3.4927018	-3.4178438	-3.3887885	-3.4444122	-3.7260706	-3.307614	-3.6354163	-3.754314	-3.3454888	-3.697899	-3.6390831	-3.3759716
-3.6156878	-3.3818033	-3.578526	-3.4681585	-3.4905322	-3.4777641	-3.723334	-3.7742972	-3.6621132	-3.4967992	-3.5215988	-3.5644667	-3.7706203	-3.3923776	-3.3651276	-3.3311548	-3.48985	-3.8428931	-3.4791498	-3.446669	-3.343408	-3.7573924	-3.4634497	-3.4283183	-3.5388396	-3.3662534	-3.7084243	-3.3027544	-3.6530075	-3.7483907	-3.315667	-3.7656252	-3.6290069	-3.400382
-3.56533	-3.3122542	-3.537728	-3.510657	-3.6326892	-3.450568	-3.6941628	-3.781231	-3.7162013	-3.5044384	-3.6197631	-3.5548813	-3.6947749	-3.4428542	-3.3384874	-3.434238	-3.625097	-3.6917396	-3.5128186	-3.6592772	-3.353671	-3.7768092	-3.4663424	-3.319646	-3.437326	-3.4434943	-3.7317028	-3.281499	-3.5640085	-3.6794913	-3.3591611	-3.5575733	-3.6425416	-3.3489127
-3.5762491	-3.2632267	-3.6010137	-3.4566483	-3.5608222	-3.4678025	-3.7483432	-3.8660758	-3.7099895	-3.530835	-3.5768442	-3.5590403	-3.7684178	-3.4179666	-3.342854	-3.367417	-3.5853705	-3.7920122	-3.4624662	-3.549913	-3.3266244	-3.8191462	-3.460567	-3.3328593	-3.445871	-3.4281304	-3.7317777	-3.250538	-3.5985684	-3.697049	-3.3206444	-3.6333945	-3.7019048	-3.4047306
-3.5646818	-3.2747471	-3.546639	-3.4980779	-3.6182892	-3.4388983	-3.7052472	-3.808369	-3.7545333	-3.5055015	-3.6341746	-3.5696487	-3.722495	-3.4779665	-3.3510847	-3.3988936	-3.6061494	-3.6665714	-3.5363536	-3.6944206	-3.3406062	-3.7432902	-3.5063508	-3.2912228	-3.3932106	-3.4735835	-3.7846622	-3.2741802	-3.5324414	-3.6531549	-3.3888075	-3.526436	-3.6884863	-3.3220274
