-3.3623226	-3.5195737	-3.4052432	-3.4127042	-3.3838384	-3.657423	-3.386808	-3.6986337	-3.3871737	-3.5829098	-3.7281249	-3.4932418	-3.5616937	-3.7009912	-3.6028783	-3.4299634	-3.391213	-3.5155413	-3.3582842	-3.4339874	-3.4885201	-3.5293221	-3.7238727	-3.670011	-3.4748325	-3.6646945	-3.631543	-3.4762065	-3.600385	-3.6292913	-3.5406132	-3.545375	-3.6290307	-3.4943354
-3.3459883	-3.514688	-3.4112165	-3.4699118	-3.4418473	-3.6066675	-3.374033	-3.6998973	-3.3878376	-3.6284852	-3.677591	-3.5024412	-3.5065737	-3.7410567	-3.542124	-3.4700115	-3.3441272	-3.4712865	-3.3277948	-3.440318	-3.4746578	-3.494805	-3.7705293	-3.6505857	-3.5452151	-3.6857882	-3.5984235	-3.4722655	-3.5677946	-3.600326	-3.5673075	-3.5941617	-3.6545699	-3.5364208
-3.3170323	-3.5114026	-3.4091718	-3.4921398	-3.433792	-3.59626	-3.3732655	-3.6922677	-3.4000506	-3.6178277	-3.6580718	-3.4896142	-3.5019083	-3.7399476	-3.5454054	-3.4593067	-3.3628104	-3.4832304	-3.32588	-3.4136405	-3.4485486	-3.5186608	-3.7771459	-3.6527658	-3.5520892	-3.7017465	-3.6169355	-3.4887314	-3.5661793	-3.588448	-3.5862591	-3.594195	-3.6537745	-3.5540676
-3.3605447	-3.5698304	-3.5104535	-3.5178387	-3.5476303	-3.5360684	-3.3236527	-3.7617745	-3.3810737	-3.784297	-3.7038317	-3.6248968	-3.4931042	-3.786727	-3.4865313	-3.4782138	-3.3005443	-3.3162925	-3.2597797	-3.4072523	-3.549651	-3.496069	-3.9069963	-3.5637817	-3.477386	-3.6909742	-3.5010967	-3.361301	-3.4808426	-3.6742766	-3.4846663	-3.724232	-3.769702	-3.4746022
-3.3316722	-3.5268755	-3.3935819	-3.4868066	-3.3641891	-3.6292908	-3.430038	-3.6843882	-3.430641	-3.581851	-3.6537557	-3.500969	-3.5507727	-3.7127705	-3.586208	-3.405825	-3.4170332	-3.5038764	-3.306072	-3.4245937	-3.4273784	-3.4956975	-3.7640367	-3.6840467	-3.4852147	-3.6487534	-3.6833887	-3.466933	-3.6184413	-3.6171455	-3.6015322	-3.530532	-3.638929	-3.5393074
-3.3622909	-3.547002	-3.4522095	-3.4513824	-3.4081752	-3.650069	-3.4213765	-3.7172568	-3.4069896	-3.6728659	-3.7176037	-3.4576254	-3.5691068	-3.7235348	-3.609845	-3.3994226	-3.3854644	-3.473914	-3.2637975	-3.3577406	-3.458571	-3.5650704	-3.7684002	-3.6440916	-3.4268174	-3.6657107	-3.6569211	-3.4582026	-3.6102786	-3.6062527	-3.599122	-3.5445213	-3.6142802	-3.4958885
-3.4602883	-3.5859904	-3.477126	-3.3444185	-3.4775	-3.6952484	-3.3448513	-3.7318938	-3.3228426	-3.6486108	-3.759472	-3.584646	-3.5885458	-3.7157366	-3.5577083	-3.5206282	-3.319344	-3.4473984	-3.36556	-3.5440893	-3.630503	-3.4341648	-3.691347	-3.5904067	-3.480935	-3.6237254	-3.471848	-3.3824823	-3.5995471	-3.6803355	-3.4285355	-3.595822	-3.6704552	-3.3968663
-3.357405	-3.5054247	-3.4158568	-3.4491405	-3.3979447	-3.641018	-3.3842378	-3.7015326	-3.3824453	-3.6166284	-3.7251391	-3.5046072	-3.5395823	-3.6867082	-3.6038377	-3.4177372	-3.366381	-3.4791605	-3.3674686	-3.4279232	-3.5089166	-3.530326	-3.732913	-3.6689024	-3.465057	-3.6775184	-3.626073	-3.4827132	-3.5578437	-3.6341646	-3.5477962	-3.5876875	-3.64473	-3.478478
-3.3401926	-3.520467	-3.414123	-3.4465485	-3.4257145	-3.634901	-3.3476036	-3.6962433	-3.377941	-3.604218	-3.6905046	-3.5022664	-3.5334105	-3.702726	-3.5636334	-3.4685714	-3.3699396	-3.4997525	-3.364964	-3.4282289	-3.510078	-3.5146549	-3.730464	-3.6418738	-3.5266128	-3.688819	-3.5950465	-3.479111	-3.5672545	-3.6081378	-3.5410466	-3.5983005	-3.6547804	-3.5114102
-3.3794422	-3.5336223	-3.4242337	-3.3899019	-3.418168	-3.6684058	-3.3523717	-3.7071707	-3.3628957	-3.607499	-3.7415624	-3.5075228	-3.56699	-3.699191	-3.586948	-3.4685268	-3.3685074	-3.5072124	-3.3645022	-3.4428968	-3.5438519	-3.510728	-3.7122543	-3.642451	-3.485568	-3.6618483	-3.5853162	-3.4585474	-3.586213	-3.627844	-3.5070298	-3.5721483	-3.6419759	-3.4771478
-3.3677688	-3.5120153	-3.4194531	-3.4113624	-3.4098186	-3.6478884	-3.3640857	-3.7141974	-3.3714688	-3.6168995	-3.7545927	-3.4928913	-3.5538733	-3.6926463	-3.601114	-3.4381042	-3.3659718	-3.4938245	-3.3647213	-3.409231	-3.5070267	-3.565044	-3.7255473	-3.652198	-3.4700782	-3.684792	-3.6156101	-3.4772139	-3.5747757	-3.6322145	-3.5315592	-3.5736961	-3.638124	-3.47466
-3.388712	-3.5110514	-3.404146	-3.4004607	-3.4025722	-3.6721087	-3.3459842	-3.71538	-3.369833	-3.6027002	-3.7485192	-3.5226588	-3.5655954	-3.662348	-3.588571	-3.447062	-3.3747716	-3.5081186	-3.3947558	-3.461448	-3.5839386	-3.482362	-3.7092745	-3.6542976	-3.4604712	-3.6468513	-3.6086614	-3.4543087	-3.5499313	-3.650197	-3.4898286	-3.614205	-3.6589177	-3.4651449
