-3.6227632	-3.4278965	-3.6032643	-3.4564323	-3.4956312	-3.4246714	-3.72046	-3.8067532	-3.6562216	-3.4244652	-3.502426	-3.5399218	-3.713105	-3.3841188	-3.378608	-3.353824	-3.529283	-3.8440075	-3.5245316	-3.4577641	-3.3469129	-3.727768	-3.4594173	-3.4022322	-3.4806132	-3.4493098	-3.697887	-3.3048081	-3.6578615	-3.7217	-3.350617	-3.7471335	-3.6110842	-3.4277089
-3.5956895	-3.363168	-3.569253	-3.5016236	-3.5679362	-3.456979	-3.7308817	-3.808106	-3.6795988	-3.4521213	-3.5407665	-3.5794992	-3.713468	-3.368192	-3.3493514	-3.400631	-3.5636091	-3.7646687	-3.5389435	-3.525712	-3.3361437	-3.7472756	-3.442986	-3.3284779	-3.4713452	-3.4532616	-3.7318454	-3.3253715	-3.6118443	-3.7105129	-3.3261895	-3.6625514	-3.6152668	-3.4096427
-3.3096561	-2.7818048	-3.7039232	-3.7046947	-3.8144717	-3.7677763	-4.2499285	-4.2160873	-4.1110525	-4.025447	-3.8993666	-3.9439082	-4.151943	-3.3281758	-3.0456572	-3.4067163	-3.7685735	-3.698261	-3.443829	-3.6131117	-2.994625	-4.36556	-3.437689	-3.0090904	-3.2949357	-3.271816	-4.0091577	-3.1694856	-3.6573334	-3.6387634	-3.122059	-3.1961124	-4.0596714	-3.4594834
-3.5291388	-3.291101	-3.5448604	-3.3928468	-3.5454817	-3.492344	-3.7378159	-3.8383517	-3.5911927	-3.513454	-3.5527718	-3.449947	-3.6954362	-3.3643453	-3.4025352	-3.4488459	-3.5668924	-3.7942133	-3.432082	-3.5420823	-3.4250827	-3.7728806	-3.5257854	-3.3726065	-3.475911	-3.473971	-3.7114756	-3.2736654	-3.615732	-3.7072468	-3.278827	-3.7491941	-3.6799097	-3.4829178
-3.58803	-3.2896733	-3.4483368	-3.6891127	-3.5524063	-3.431794	-3.778125	-3.7560954	-3.8590488	-3.5792432	-3.6849673	-3.600758	-3.7170298	-3.367241	-3.1908946	-3.415358	-3.6687846	-3.6444724	-3.5913534	-3.6284044	-3.3572023	-3.7820709	-3.4868011	-3.2808945	-3.4039333	-3.3896737	-3.8719957	-3.303418	-3.6009831	-3.6714144	-3.283752	-3.5004685	-3.7271037	-3.3154545
-3.637754	-3.4644322	-3.476357	-3.5816088	-3.4659512	-3.4070091	-3.705852	-3.6619146	-3.7316232	-3.4775975	-3.6636467	-3.5008514	-3.5959775	-3.4367354	-3.2654521	-3.37053	-3.6281345	-3.727743	-3.5930817	-3.5720663	-3.405794	-3.7023938	-3.4479766	-3.4493246	-3.3919215	-3.415783	-3.7187738	-3.3152957	-3.66747	-3.7711673	-3.320921	-3.664513	-3.620781	-3.369442
-3.5060415	-3.4039364	-3.5388374	-3.4445615	-3.628341	-3.4171083	-3.662941	-3.73631	-3.6912398	-3.5017123	-3.5998478	-3.48096	-3.678098	-3.5027905	-3.3817954	-3.4358017	-3.5931408	-3.7250695	-3.4715304	-3.6777968	-3.3740053	-3.7470517	-3.5671408	-3.424283	-3.47297	-3.4257169	-3.6838524	-3.2332761	-3.614087	-3.615599	-3.4532952	-3.5802453	-3.6039448	-3.300779
-3.5958796	-3.4024994	-3.5122511	-3.5882082	-3.5747292	-3.4750333	-3.7161586	-3.7263792	-3.7248666	-3.4597845	-3.5928218	-3.6143968	-3.6908405	-3.370654	-3.3093174	-3.4109898	-3.580844	-3.6912758	-3.60704	-3.5722778	-3.3179855	-3.736396	-3.429178	-3.3220775	-3.4609175	-3.4161065	-3.7560906	-3.36807	-3.6091647	-3.7139292	-3.3282566	-3.604024	-3.5905743	-3.3587823
-3.613218	-3.3938134	-3.583933	-3.4978976	-3.5459642	-3.3924067	-3.6549537	-3.7672315	-3.68097	-3.5127559	-3.6146288	-3.4707842	-3.6190162	-3.490866	-3.331534	-3.4138846	-3.6965613	-3.783389	-3.412261	-3.6032221	-3.3856506	-3.8093538	-3.4468982	-3.4629364	-3.445263	-3.4256403	-3.6365244	-3.2350485	-3.62757	-3.6981404	-3.3975894	-3.574242	-3.6293561	-3.3651946
-3.5721657	-3.2527137	-3.5257869	-3.5930169	-3.6279871	-3.452806	-3.7269816	-3.802594	-3.8218458	-3.543779	-3.7053072	-3.6138325	-3.711967	-3.4595764	-3.2848003	-3.4327495	-3.6859198	-3.6111512	-3.573661	-3.7553325	-3.3213074	-3.7852354	-3.4625134	-3.2527676	-3.3504517	-3.4497576	-3.8192487	-3.2833428	-3.53036	-3.6351397	-3.3730948	-3.3963845	-3.7192693	-3.286171
